text,arg1,arg2,date
支持本地創作影片,0,0,11/03/2021 17:41
用Micro:bit搭配氣象套件o黎做氣象站，呢個應用正喎。包左唔少知識面係裏面。,0,0,05/03/2021 18:01
非常好! 支持本地創客！,0,0,05/03/2021 17:57
那裡可買整套,0,0,05/03/2021 17:34
支持本地科普影片!,0,0,05/03/2021 17:03
GOOD,0,0,04/03/2021 15:44
讚,0,0,23/06/2020 0:38
重建後更好玩^^,0,0,13/04/2021 16:12
小孩相約去兒童世界真係好開心!,0,0,12/04/2021 10:48
大人讓小孩去兒童世界也好放心!,,,
"EL: 小朋友除咗可以嚟放放電外, 重可以訓練吓胆量!",0,0,09/04/2021 19:18
有個KOL出來介紹下更吸引，努力呀!,0,0,09/04/2021 14:56
去兒童世界真係好開心!,0,0,08/04/2021 17:34
＃易泊車＃門票價格超值＃室內＃安全＃好玩,0,0,08/04/2021 17:33
小朋友真的好鍾意兒童世界!,0,0,08/04/2021 17:27
小朋友最中意,0,0,08/04/2021 16:44
科學館能否再擴大個地方，比澳門小朋友多些活動空間,0,0,15/03/2021 0:15
有時太多人啦，澳門就是欠缺這些設施,0,0,04/03/2021 14:39
Fun place for kids,0,0,07/02/2021 18:36
呢個類型剛好比我囡學 啱晒! 感謝科學館 :),0,0,12/04/2021 10:51
"EL: 對我們的海洋多了認識, 謝謝!",0,0,09/04/2021 19:30
想起武測天講天氣，加油呀!,0,0,09/04/2021 15:00
大家都要愛惜海洋!,0,0,08/04/2021 17:34
公眾對海洋認識真的不是很多，又漲知識了！,0,0,08/04/2021 17:30
需要多D這種科普節目,0,0,11/03/2021 17:07
重新認識海洋,0,0,04/03/2021 15:04
很好的資訊,0,0,04/03/2021 14:49
對海洋認知增加了很多,0,0,04/03/2021 13:55
科學館的確係好靚^^ 如果可以更環保就更好啦!!,0,0,12/04/2021 10:55
其實佢地大堂白天已經可以讓太陽光從玻璃外照射進館內，我真係唔明仲乜鬼仲要開晒D燈，係太陽光下開晒D燈，真係好浪費!!! 如果可以再環保一點點咁就非常非常好啦!!! 我會更喜歡這裡 :),,,
"EL: 科學館的建築設計真係好特別, 嚟澳門記得嚟呢度打咭同參觀科學館呀.",0,0,09/04/2021 19:37
環境優美，數據充足! 繼續努力。拍多一點幾何圖案，帶出建築物優美的一面!,0,0,09/04/2021 15:07
唔講唔知，原來用左7千幾塊鋁板～,0,0,09/04/2021 10:47
去科學館打卡影相都吾錯👍👍👍,0,0,08/04/2021 17:43
很少能用這個視⻆看到科學館呢，不錯！,0,0,08/04/2021 17:32
貝津銘的建築有名氣,0,0,17/03/2021 13:39
科學館真的很美,0,0,24/04/2020 20:23
兩立主持人越做越好，加油!,0,0,13/04/2021 16:05
"EL: 輕鬆講, 資料豐, 贊!",0,0,12/04/2021 12:50
主持人越來越得心應手了 :),0,0,12/04/2021 11:00
看新聞，長知識！,0,0,09/04/2021 10:55
喜歡這個頻道,0,0,18/03/2021 18:01
SpaceX成日爆炸很危險,0,0,14/03/2021 21:39
讚👍🏻,0,0,25/06/2020 23:09
👍👍🌻👍,0,0,15/06/2020 23:44
Excellent!!,0,0,14/06/2020 21:30
VERY GOOD!,0,0,05/06/2020 14:36
支持,0,0,03/06/2020 10:48
可以放普通話的版本嗎，我很想了解內容但是聽不太懂廣東話,0,5,03/06/2020 9:09
再接再厲,0,0,03/06/2020 0:14
嘩⋯⋯今集真係好精彩，學到好多野！,0,0,02/06/2020 22:49
"終於用左""綠幕""啦...",3,0,02/06/2020 20:53
👍👍👍,0,0,02/06/2020 20:31
"EL: 用歌唱形式為引子介紹科學, 贊. Encore!",0,0,12/04/2021 12:57
繼續努力!,0,0,09/04/2021 15:21
創新的節目內容，good！,0,0,09/04/2021 14:54
聽歌學科學都吾錯呀！,0,0,08/04/2021 17:35
聽歌學科學都吾錯!,0,0,08/04/2021 17:33
支持聽歌學科學,0,0,08/04/2021 17:07
找多D澳門歌手唱幾集,0,0,05/03/2021 17:18
希望有下一輯!,0,0,04/03/2021 15:35
期待第二季,0,0,17/10/2020 21:39
動畫顏色不錯，繼續加油^^,0,0,13/04/2021 16:23
EL: 為中國女性科學家屠呦呦鼓掌!!!,0,0,12/04/2021 15:32
實至名歸！,0,0,09/04/2021 17:27
向偉大的科學家致敬。生命最寶貴。,0,0,08/04/2021 17:36
科學真有趣👍,0,0,08/04/2021 17:30
挽救生命比諾貝爾獎更重要,0,0,21/03/2021 15:39
👍👍👍,0,0,19/03/2021 20:05
其實學習並不是什麼難事，堅持才是最難的,0,0,17/03/2021 17:40
中國出名的女科學家就只她一人,0,0,15/03/2021 0:08
有很多科學家都是點點無聲做研究，一生都無名無姓無人知...,0,0,14/03/2021 21:37
一生為科學貢獻、值得人們尊重,0,0,14/03/2021 21:34
沒有屠教授世界可能死多很多人!,0,0,12/03/2021 3:53
女科學家加油！,0,0,11/03/2021 20:34
支持中國女科學家,0,0,11/03/2021 17:59
支持科學故事,0,0,10/03/2021 16:26
好玩，可以同小朋友一齊做^^,0,0,13/04/2021 16:04
講解詳盡，神奇!,0,0,13/04/2021 10:25
"EL: 好神奇呀, 科學真有趣!",0,0,12/04/2021 15:49
有趣又好玩!,0,0,08/04/2021 17:29
我喜歡DIY的成就感😁,0,0,22/03/2021 2:16
謝謝教導 長知識啦,0,0,17/03/2021 17:28
適合一家大小,0,0,11/03/2021 17:25
應用方式很廣,0,0,06/03/2021 10:32
好玩,0,0,06/03/2021 10:30
玩具藏有很多科學原理的，大家可多觀測發掘。,0,0,06/03/2021 10:30
有趣！,0,0,05/03/2021 17:59
好有趣,0,0,04/03/2021 16:47
讚,0,0,11/10/2020 13:10
希望跟住做了真的有用,0,0,18/03/2021 19:35
👍👍👍,0,0,17/03/2021 17:17
又健康又科學,0,0,04/03/2021 15:28
讚！,0,0,17/12/2020 20:25
心形樹做瑜珈正喎,0,0,12/11/2020 16:07
😍😍😍,0,0,23/10/2020 21:42
👍👍👍 😍,0,0,22/10/2020 20:03
👏👏👏,0,0,22/10/2020 11:07
👏👏👏😀,0,0,22/10/2020 0:47
正,0,0,21/10/2020 19:41
新聞 ​瑜珈 科學 健美 健康 !!,2,0,21/10/2020 18:44
科學館一次過滿足晒大家 :D,,,
Thx so much to Macau Science Center giving again a good opportunity for kids to have a enrich summer holiday! The courses were really interesting and helpful in learning! Please keep going!!!,0,0,03/09/2020 12:32
👍👍👍,0,0,02/09/2020 17:39
好精彩的活動，下一年還要參加！,0,0,02/09/2020 10:05
支持年青人!,0,0,12/03/2021 3:51
十分有感染力,0,0,11/03/2021 17:34
小小年紀大大成就,0,0,04/03/2021 15:42
👍👍👍,0,0,08/09/2020 12:34
positive power,0,0,05/09/2020 22:49
👍👍,0,0,05/09/2020 22:27
咁即系咪賣廣告,0,0,14/03/2021 23:15
好介紹,0,0,11/03/2021 17:23
還有其他透明文具嗎,0,0,05/03/2021 17:13
應該是半透明吧,0,0,04/03/2021 15:46
透明膠擦擦透明原筆，期待介紹多些有趣的文具,0,0,04/03/2021 13:38
在那裡可以買？,0,1,11/06/2020 16:12
是用麵包來擦鉛筆痕！,0,0,19/04/2020 20:51
未發明rubber 前，係用吃剩或過期麵包擦鉛筆痕架！,0,0,19/04/2020 20:43
未有橡皮擦之前，人們是用過期或食剩的面包來擦走鉛筆痕跡。,0,0,19/04/2020 17:16
用吃剩或過期的麵包,0,0,19/04/2020 11:21
彈性樹脂！,0,0,19/04/2020 10:49
未發明膠擦前是用彈性樹脂,0,0,19/04/2020 10:26
吃剩面包,0,0,19/04/2020 10:22
透明膠擦好靚啊！,0,0,19/04/2020 10:05
正呀！,0,0,19/04/2020 10:04
期待,0,0,19/04/2020 7:05
直播開箱好酷喔！哈哈,0,0,21/03/2021 16:30
原來事前那麼多準備,0,0,04/03/2021 15:47
看開箱比看說明書好,0,0,04/03/2021 13:39
https://www.youtube.com/watch?v=kBI0VlUza_M,0,0,27/08/2020 0:24
非常喜歡這個無人機開箱講解，導演及主持人演得生動有趣，詳細說明產品牌子，機件配套，能支援多種程式及軟件下載。,0,0,27/04/2020 13:39
清楚說明影片錄製標清，相機拍攝像素數值，最長航拍時間及可用於多種飛行模式。,,,
影片中亦有提及建議家長應陪同兒子玩樂及在使用無人機前的一些注意事項。,,,
非常期待下一次的試飛教學！,,,
"講咁耐,都冇飛,畫面流暢效果??受撞程度?",0,0,27/04/2020 7:06
👏👏,0,0,26/04/2020 10:20
👏,0,0,26/04/2020 10:10
哈哈哈，你好有趣,0,0,21/03/2021 16:31
主持加油,0,0,04/03/2021 15:48
Daniel主持加油呀,0,0,04/03/2021 13:40
👍,0,0,03/05/2020 16:55
支持本地創客！感謝澳門科學館為澳門科普用心付出！,0,0,12/04/2021 10:47
那裡買的?,0,0,22/03/2021 0:13
小朋友未必懂切要大人幫手切,0,0,05/03/2021 17:36
生活應用實例,0,0,04/03/2021 15:44
自己也可以建氣象站很有趣,0,0,04/03/2021 14:10
👍👍👍,0,0,15/06/2020 13:49
講解清晰，資料充足^^,0,0,13/04/2021 16:16
支持本地創客！感謝澳門科學館為澳門科普用心付出！,0,0,12/04/2021 10:47
"EL: 講解得好清晰, 學倒嘢. 贊!",0,0,09/04/2021 19:14
只能見到無形之手，如果能見你一面更好。,0,0,09/04/2021 14:53
支持有圖有畫面有步驟,0,0,08/04/2021 19:25
加油!繼續支持!,0,0,08/04/2021 17:36
我喜歡DIY的成就感,0,0,22/03/2021 2:17
請求字幕,0,0,18/03/2021 19:32
影片很棒,0,0,17/03/2021 17:09
但可以加點字幕,,,
可以有字幕就更好,0,0,15/03/2021 0:09
線上學科學更有效果,0,0,11/03/2021 18:10
支持本地創作影片,0,0,11/03/2021 17:41
用Micro:bit搭配氣象套件o黎做氣象站，呢個應用正喎。包左唔少知識面係裏面。,0,0,05/03/2021 18:01
非常好! 支持本地創客！,0,0,05/03/2021 17:57
那裡可買整套,0,0,05/03/2021 17:34
支持本地科普影片!,0,0,05/03/2021 17:03
GOOD,0,0,04/03/2021 15:44
讚,0,0,23/06/2020 0:38
支持本地創客！感謝澳門科學館為澳門科普用心付出！,0,0,12/04/2021 10:47
簡單步驟,0,0,22/03/2021 2:17
很實用 謝謝,0,0,17/03/2021 17:09
有冇中文介面,0,0,04/03/2021 15:45
傳感器設定有點難,0,0,04/03/2021 14:13
👍🏻👍🏻👍🏻,0,0,05/07/2020 15:48
👏🏼👏🏼,0,0,03/07/2020 15:18
支持本地創客！感謝澳門科學館為澳門科普用心付出！,0,0,12/04/2021 10:48
那裏有在賣,0,0,22/03/2021 2:18
是知識型的影片,0,0,19/03/2021 16:12
知識內容簡單易明,0,0,11/03/2021 18:11
終於完成,0,0,11/03/2021 17:41
公民科學家好例子,0,0,06/03/2021 9:32
實用性強,0,0,06/03/2021 9:30
今年會續辦活動，新入門的同學可多參考這系列影片,0,0,06/03/2021 9:30
最後步驟比較難,0,0,04/03/2021 15:45
有幾步要多看幾次,0,0,04/03/2021 14:11
請問下8:56定解變成咁,0,0,15/07/2020 19:14
👍👍👍,0,0,14/07/2020 12:07
👍🏻👍🏻👍🏻,0,0,10/07/2020 21:50
Good,0,0,10/07/2020 15:06
我完全沒看懂,0,0,23/03/2021 16:14
如果再簡短些更好,0,0,05/03/2021 17:13
基礎概念很重要，每天都在應用網絡技術,0,0,04/03/2021 14:00
小孩受益良多，謝謝。,0,0,19/03/2021 16:14
在家學習必備,0,0,12/03/2021 18:25
So interesting,0,0,15/02/2021 14:12
實用👍👍👍👍👍👍👍👍👍👍👍👍👍👍,0,0,14/06/2020 17:03
在家抗疫太需要這些科普影片了,0,0,22/04/2020 13:28
非常簡潔和實用👍,0,0,22/04/2020 12:03
👍,0,0,22/04/2020 10:32
👍,0,0,22/04/2020 10:02
有助學生在家學習,0,0,19/03/2021 16:18
停課不停學,0,0,12/03/2021 18:25
💪💪💪👍👍👍,0,0,23/06/2020 12:09
日日去做幾套新片! 累!,0,0,29/04/2020 10:50
日日有幾套新片睇! 勁!,0,0,29/04/2020 10:22
型男索女!,0,0,25/03/2021 21:56
貧窮限制了我的想像..,0,0,23/03/2021 15:04
已訂閱，希望做出更多優質影片,0,0,21/03/2021 16:00
好讚😍,0,0,18/03/2021 19:35
有趣啊！,0,0,18/03/2021 18:00
表情好浮誇喔⋯⋯,0,0,17/03/2021 17:12
澳門小姐質素真係普普通通,0,0,15/03/2021 0:17
科學追女仔真的行嗎,0,0,12/03/2021 18:16
看完不太明白,0,0,09/03/2021 19:08
有新意有創意,0,0,04/03/2021 15:41
讚！,0,0,17/12/2020 20:25
"Good job, Ramsey",0,0,18/11/2020 11:29
it's funny! thank you for the interpretation from Ramsey 🤣,2,0,14/11/2020 14:28
蘇so同蘇霖系咪姊妹,1,1,12/11/2020 21:15
請繼續留言、SHARE及按LIKE來支持我們出片喔 謝謝大家!!,0,0,12/11/2020 18:59
原來澳門有個Ms.Internet叫So So教大家點樣So So得科學Ｄ,1,0,12/11/2020 15:48
女主角人美又演得好好喔！這集好笑又有科普內容 不錯 科學館 奸爸嗲 🤓,1,0,12/11/2020 13:14
高汁,0,0,12/11/2020 13:11
示範咗「自信」係響邊度嚟...🤣🤣,4,0,11/11/2020 22:00
😂😂,2,0,11/11/2020 20:39
大陆同胞为你加油！,1,0,23/04/2020 16:38
請問何時播出Lesson 2及其他Lesson尼?,0,1,20/04/2020 15:15
值得推薦,0,0,09/03/2021 19:11
今天在學校裏玩完我在香港讀書,0,0,02/03/2021 21:47
shorturl.at/uxCJ8 這個連結沒有步驟說明pdf檔 不曉得可以麻煩您再提供嗎 謝謝您,0,1,17/11/2020 8:29
您可以在此处找到精选的wedo 2说明 https://www.amazon.com/s?k=christos+georgantzos&rh=n%3A154606011&ref=nb_sb_noss,0,0,09/05/2020 17:24
勁阿,0,0,07/05/2020 14:17
勁喎呢個,0,0,24/04/2020 22:37
太正啦!! 正呀!!,0,0,24/04/2020 13:47
Hi morning,0,0,24/04/2020 10:21
Hi...morning,0,0,24/04/2020 10:04
